16	Baylor 3	B12	23-11	+19.68	121.3	2	101.6	107	66.5	215	+.021	127	+12.33	6	110.4	11	98.0	3	+1.31	115
17	Florida Atlantic 9	CUSA	35-4	+19.38	115.1	22	95.7	34	67.6	158	+.056	57	+2.65	109	106.2	109	103.6	105	-2.85	251
18	Duke 5	ACC	27-9	+19.35	113.2	40	93.9	16	64.9	298	+.051	64	+7.65	51	109.7	27	102.1	74	+1.77	102
19	West Virginia 9	B12	19-15	+18.82	116.9	14	98.1	58	68.5	116	-.068	324	+12.45	5	110.5	8	98.1	4	+2.18	92
20	Memphis 8	Amer	26-9	+18.53	114.6	26	96.1	38	71.1	22	-.051	294	+7.27	60	108.2	64	101.0	56	+5.98	26
21	Kansas St. 3	B12	26-10	+18.51	113.5	37	95.0	27	70.1	42	+.035	90	+10.35	18	109.2	39	98.8	5	-3.05	256
22	Arkansas 8	SEC	22-14	+18.05	112.1	54	94.0	17	69.6	49	-.042	280	+10.29	20	109.7	25	99.4	16	+3.24	74
23	Maryland 8	B10	22-13	+17.99	113.5	36	95.6	32	64.2	326	-.023	249	+8.94	34	109.5	34	100.5	49	-3.90	278
24	Miami FL 5	ACC	29-8	+17.94	119.1	6	101.2	99	68.8	97	+.027	108	+7.30	59	108.8	46	101.5	62	-2.67	245
25	TCU 6	B12	22-13	+17.78	112.1	53	94.3	23	69.7	48	-.036	273	+10.71	12	109.7	24	99.0	7	-7.52	339
26	Michigan St. 7	B10	21-13	+17.61	114.2	27	96.6	42	64.7	306	+.011	160	+12.57	3	112.1	1	99.5	17	+5.45	36
27	Kentucky 6	SEC	22-12	+17.40	116.2	17	98.8	68	65.8	256	-.019	239	+8.52	42	109.1	44	100.5	48	+0.53	142
28	Utah St. 10	MWC	26-9	+17.39	116.3	16	98.9	70	68.6	111	+.006	169	+6.84	65	108.4	59	101.5	63	+2.87	83
29	Iowa St. 6	B12	19-14	+17.04	108.1	114	91.0	8	64.1	328	-.033	268	+12.56	4	112.1	2	99.5	18	-1.36	198
30	Indiana 4	B10	23-12	+17.03	114.2	28	97.2	45	67.8	145	+.022	125	+10.69	13	110.5	7	99.9	28	-3.56	266
31	North Texas	CUSA	31-7	+16.89	111.0	70	94.1	18	59.1	363	+.071	41	+3.08	105	106.0	116	102.9	88	+1.23	121
32	Auburn 9	SEC	21-13	+16.77	112.5	46	95.7	33	67.6	160	-.018	236	+9.68	26	109.4	35	99.7	22	+3.38	71
33	Texas A&M 7	SEC	25-10	+16.71	113.7	34	97.0	44	65.9	245	+.045	74	+7.30	58	108.3	60	101.0	58	-2.99	253
34	Virginia 4	ACC	25-8	+16.37	110.8	72	94.5	25	61.5	360	+.027	113	+5.73	76	108.4	57	102.7	82	+1.52	108
35	Illinois 9	B10	20-13	+16.22	111.1	68	94.9	26	69.5	58	-.053	296	+8.80	36	109.1	43	100.3	40	-6.42	324
36	Penn St. 10	B10	23-14	+16.04	117.2	13	101.1	96	64.3	320	-.003	204	+10.08	24	109.5	33	99.4	15	-4.90	304
37	Boise St. 10	MWC	24-10	+15.85	110.9	71	95.1	28	66.2	223	+.006	170	+6.85	64	108.7	47	101.8	69	+0.93	132
38	Northwestern 7	B10	22-12	+15.59	109.9	88	94.3	22	64.4	315	+.025	117	+9.29	31	109.3	37	100.1	33	-4.28	291
39	Rutgers	B10	19-15	+15.53	106.3	151	90.8	6	65.7	264	-.105	355	+7.80	49	109.6	31	101.8	68	-7.51	338
40	Providence 11	BE	21-12	+15.39	116.2	18	100.8	92	66.7	202	-.018	237	+7.60	53	108.6	53	101.0	55	-8.75	352
41	Iowa 8	B10	19-14	+15.39	120.0	4	104.6	168	69.5	63	-.051	295	+9.75	25	108.8	45	99.1	8	-2.45	239
42	Oregon	P12	21-15	+15.13	112.9	42	97.8	53	66.6	205	-.024	253	+9.06	33	108.3	63	99.2	13	+5.96	28
43	North Carolina	ACC	20-13	+15.01	112.2	51	97.2	46	68.8	99	-.072	327	+7.68	50	109.2	41	101.5	61	+6.63	20
44	Michigan	B10	18-16	+14.96	112.3	48	97.4	47	67.4	168	-.078	336	+9.53	28	109.8	23	100.3	39	-0.01	160
45	USC 10	P12	22-11	+14.85	112.3	49	97.5	49	68.0	140	+.013	149	+7.60	52	107.2	93	99.6	19	+1.15	125
46	Oklahoma St.	B12	20-16	+14.69	106.6	146	91.9	12	67.4	167	-.020	243	+11.32	8	110.3	12	99.0	6	+0.46	145
47	UAB	CUSA	29-10	+14.64	112.5	45	97.9	54	70.5	31	-.021	245	+1.82	119	105.7	129	103.9	114	-4.86	302
48	Liberty	ASun	27-9	+14.54	112.1	55	97.5	51	64.8	302	-.038	275	-1.80	194	103.9	207	105.7	189	+1.21	122
49	Ohio St.	B10	16-19	+14.11	115.7	19	101.6	106	65.9	247	-.120	361	+11.18	9	110.2	14	99.1	9	-2.53	241
50	Cincinnati	Amer	23-13	+13.99	112.0	56	98.0	57	68.6	112	-.032	267	+4.53	90	107.5	84	103.0	91	-2.75	250
51	Villanova	BE	17-17	+13.70	113.4	39	99.7	78	63.8	333	-.075	330	+10.12	22	110.1	18	100.0	31	+3.84	63
52	N.C. State 11	ACC	23-11	+13.55	113.6	35	100.0	82	69.0	91	+.020	131	+5.50	78	108.5	54	103.0	93	-5.02	306
53	Mississippi St. 11	SEC	21-13	+13.49	104.8	176	91.4	9	63.6	336	-.008	213	+6.98	63	108.0	70	101.0	59	-3.89	277
54	Oklahoma	B12	15-17	+13.41	110.8	74	97.4	48	65.2	285	-.044	284	+12.75	2	109.8	22	97.1	1	+3.66	66
55	Arizona St. 11	P12	23-13	+13.26	109.0	101	95.8	35	68.1	137	+.047	69	+8.40	43	108.4	56	100.0	32	+0.78	135
56	UCF	Amer	19-15	+13.21	109.0	100	95.8	36	64.7	309	-.110	358	+4.64	87	107.3	90	102.7	84	-0.58	176
57	Missouri 7	SEC	25-10	+13.07	118.3	9	105.3	180	68.7	102	+.107	10	+7.33	56	107.7	80	100.3	41	-5.09	308
58	Seton Hall	BE	17-16	+13.06	107.2	133	94.1	20	66.2	227	-.057	306	+10.12	23	109.9	21	99.8	25	+2.49	90
59	Pittsburgh 11	ACC	24-12	+12.86	114.2	29	101.3	103	67.3	171	+.031	98	+5.10	81	108.2	66	103.1	95	-2.73	249
60	VCU 12	A10	27-8	+12.84	106.6	144	93.8	15	67.9	142	+.020	130	+0.79	129	105.0	151	104.2	122	-1.77	209
61	Wisconsin	B10	20-15	+12.82	106.9	140	94.1	19	63.6	337	+.005	177	+10.57	14	110.8	6	100.2	35	+0.73	136
62	Nevada 11	MWC	22-11	+12.74	111.8	58	99.1	71	65.9	246	+.033	92	+6.98	62	108.6	50	101.7	66	+3.34	72
63	Texas Tech	B12	16-16	+12.73	111.5	60	98.7	66	67.1	180	-.080	339	+9.34	29	109.7	30	100.3	42	-7.27	336
64	Utah Valley	WAC	28-9	+12.63	107.9	119	95.3	29	70.1	41	+.036	87	+3.20	103	106.5	104	103.3	100	+4.60	48
65	Yale	Ivy	21-9	+12.63	110.1	86	97.5	50	66.2	224	-.053	297	+0.16	139	104.8	156	104.6	135	+0.10	156
66	New Mexico	MWC	22-12	+12.26	114.7	24	102.5	120	71.6	17	-.030	263	+4.81	84	107.4	89	102.6	80	-1.02	188
67	Washington St.	P12	17-17	+12.11	111.3	65	99.2	72	64.3	319	-.079	337	+8.25	46	108.7	48	100.4	43	+4.50	51
68	Clemson	ACC	23-11	+12.04	110.4	82	98.4	61	68.1	135	+.002	189	+2.39	113	107.2	94	104.8	148	-5.75	315
69	Drake 12	MVC	27-8	+11.90	108.4	108	96.5	40	66.3	220	+.015	144	-1.77	191	103.9	205	105.7	188	-2.18	230
70	Colorado	P12	18-17	+11.86	107.3	128	95.5	30	68.7	104	-.066	321	+7.91	48	107.7	79	99.8	24	+3.06	78
71	Charleston 12	CAA	31-4	+11.85	110.6	78	98.7	67	70.8	29	+.041	79	-5.28	292	102.2	288	107.5	284	-2.34	237
72	Oral Roberts 12	Sum	30-5	+11.65	113.9	32	102.2	116	70.2	40	+.110	9	-4.02	259	103.8	218	107.8	299	+7.06	15
73	Sam Houston St.	WAC	26-8	+11.63	105.8	157	94.1	21	64.4	314	+.070	44	+2.82	108	105.9	118	103.1	98	+6.49	24
74	Florida	SEC	16-17	+11.48	107.0	139	95.5	31	69.3	70	-.077	332	+8.90	35	109.4	36	100.5	44	+5.34	38
75	Utah	P12	17-15	+11.46	107.3	129	95.8	37	66.0	237	-.077	333	+6.16	71	107.0	98	100.8	52	-4.05	284
76	Iona 13	MAAC	27-8	+11.35	110.7	76	99.4	74	68.7	103	+.012	155	-3.28	236	102.6	277	105.9	198	+4.03	55
77	BYU	WCC	19-15	+11.22	108.9	103	97.7	52	69.4	65	-.103	353	+4.72	85	107.8	76	103.1	96	+1.09	128
78	Kent St. 13	MAC	28-7	+11.20	107.7	121	96.5	41	67.7	154	+.019	138	-1.35	179	106.1	113	107.4	279	+3.04	79
79	Dayton	A10	22-12	+11.12	109.8	89	98.6	65	62.2	354	-.056	303	-0.17	142	104.3	185	104.4	131	-2.13	227
80	Virginia Tech	ACC	19-15	+10.51	113.9	31	103.4	139	66.6	211	-.066	320	+5.17	79	107.9	72	102.8	86	-4.12	285
88	Louisiana 13	SB	26-8	+8.51	111.4	61	102.9	130	68.3	124	+.060	53	+0.03	140	104.0	201	104.0	116	+0.04	158
89	Hofstra	CAA	25-10	+8.39	110.8	73	102.4	118	67.1	177	+.036	85	-2.36	211	102.9	259	105.3	175	+6.77	19
90	Bradley	MVC	25-10	+8.27	106.8	142	98.5	63	65.3	279	+.059	54	-1.15	174	103.5	235	104.6	136	-0.05	162
91	Princeton 15	Ivy	23-9	+8.04	109.5	97	101.5	105	66.9	187	+.027	114	-0.43	149	104.6	168	105.0	157	-4.86	301
92	Furman 13	SC	28-8	+8.01	113.5	38	105.5	184	68.3	129	+.035	91	-3.50	241	103.9	206	107.4	278	-2.32	235
93	South Alabama	SB	19-16	+7.65	108.0	116	100.4	84	65.6	271	-.111	360	+0.55	134	104.3	181	103.8	111	+3.55	68
94	Nebraska	B10	16-16	+7.61	106.5	149	98.8	69	67.0	184	+.053	62	+10.29	21	110.2	15	100.0	30	+2.04	96
95	UNLV	MWC	19-13	+7.38	107.1	136	99.7	79	69.3	69	+.014	147	+4.50	91	107.1	97	102.6	79	-3.21	259
96	Saint Louis	A10	21-12	+7.29	111.4	63	104.1	153	69.2	73	+.027	111	+2.06	116	104.8	155	102.8	87	+3.65	67
97	San Jose St.	MWC	21-14	+6.92	109.5	96	102.6	123	62.6	351	+.070	43	+5.10	82	107.5	86	102.4	77	-1.51	202
98	James Madison	SB	22-11	+6.70	106.5	150	99.8	80	70.4	35	-.053	298	-1.72	190	103.4	244	105.1	164	-4.44	295
99	Southern Miss	SB	25-8	+6.51	107.1	138	100.6	89	68.6	107	+.102	11	-0.48	152	104.6	166	105.1	161	-3.81	274
100	Indiana St.	MVC	23-13	+6.51	109.6	92	103.1	135	70.3	38	-.107	356	-5.06	286	101.5	308	106.6	231	-7.14	331
101	San Francisco	WCC	20-14	+6.41	109.7	91	103.3	136	68.4	118	+.019	136	+3.25	100	107.4	88	104.2	123	-3.14	258
102	Wichita St.	Amer	17-15	+6.39	106.6	147	100.2	83	66.1	230	-.049	291	+2.42	112	105.9	120	103.5	103	-2.39	238
103	Tulane	Amer	20-11	+6.23	109.9	87	103.7	146	73.0	2	+.076	35	+1.58	122	105.2	139	103.6	106	-8.21	346
104	UC Irvine	BW	23-12	+6.21	106.8	141	100.6	88	69.6	51	-.021	246	-0.92	165	103.1	255	104.0	118	+2.85	84
105	Akron	MAC	22-11	+6.16	109.5	94	103.4	138	65.2	283	+.002	190	-2.32	206	104.7	161	107.0	258	-1.10	192
106	Charlotte	CUSA	22-14	+5.93	108.4	109	102.5	119	60.4	362	-.007	212	-0.62	156	104.4	178	105.0	159	-7.31	337
107	Washington	P12	16-16	+5.92	105.3	165	99.4	75	69.1	82	+.037	83	+7.35	55	107.6	82	100.2	38	-0.70	179
108	Grand Canyon 14	WAC	24-12	+5.88	111.9	57	106.1	198	65.0	293	+.039	81	+1.23	125	104.8	158	103.5	104	-0.46	173
109	Loyola Marymount	WCC	19-12	+5.78	109.6	93	103.8	147	66.9	188	+.079	33	+3.57	97	108.3	61	104.7	146	-0.27	168
110	Colorado St.	MWC	15-18	+5.71	111.8	59	106.1	199	66.0	238	-.055	299	+6.42	68	107.6	81	101.2	60	+1.65	106
111	Southern Utah	WAC	24-13	+5.68	109.3	98	103.6	141	71.8	16	+.033	93	+2.47	110	105.9	119	103.4	102	+4.53	50
112	UC Santa Barbara 14	BW	27-8	+5.68	110.3	83	104.6	167	64.7	305	+.072	39	-2.53	214	102.7	271	105.2	169	-3.31	261
113	Montana St. 14	BSky	25-10	+5.49	105.1	169	99.6	77	66.3	221	+.076	34	-0.89	161	106.0	117	106.8	246	+4.17	54
114	Vermont 15	AE	23-11	+5.33	109.5	95	104.2	155	64.4	318	+.049	68	-3.01	228	103.5	233	106.5	228	+5.54	34
115	Colgate 15	Pat	26-9	+5.24	112.7	43	107.5	233	67.5	164	+.015	143	-6.95	323	100.9	331	107.8	297	-1.23	195
123	Kennesaw St. 14	ASun	26-9	+4.04	105.9	154	101.8	110	68.4	121	+.131	5	-1.05	170	105.2	138	106.3	213	+4.64	47
148	UNC Asheville 15	BSth	27-8	+1.22	104.0	195	102.7	126	68.3	125	+.180	1	-4.62	272	102.7	270	107.3	275	-0.70	180
160	Northern Kentucky 16	Horz	22-13	+0.65	102.8	222	102.2	115	62.0	356	+.046	72	-3.56	243	104.3	183	107.9	303	+4.03	56
176	Texas A&M Corpus Chris 16	Slnd	24-11	-0.48	107.1	135	107.6	235	69.0	88	+.031	97	-8.63	347	100.9	327	109.6	349	+1.13	127
218	Howard 16	MEAC	22-13	-3.38	103.5	204	106.9	218	69.0	87	+.096	14	-5.60	299	101.3	317	106.9	251	-0.01	159
257	Southeast Missouri St. 16	OVC	19-17	-7.21	100.5	270	107.7	236	72.3	7	+.015	145	-7.68	334	101.2	320	108.9	339	+0.52	143
265	Fairleigh Dickinson 16	NEC	21-16	-8.36	106.7	143	115.1	349	68.7	106	+.011	159	-12.02	360	97.2	362	109.2	346	-7.05	329
305	Texas Southern 16	SWAC	14-21	-11.16	95.4	337	106.6	207	69.1	76	+.028	107	-5.47	297	100.5	337	106.0	200	+10.37	5
