61	South Dakota St. 14	Sum	27-8	+11.62	113.7	26	102.1	152	64.8	182	+.030	93	-1.92	198	103.2	152	105.1	259	+2.04	97
65	New Mexico St. 13	WAC	26-10	+11.22	109.3	65	98.1	81	69.4	23	-.041	266	-0.88	176	103.4	144	104.3	213	-0.87	185
66	San Diego St. 6	MWC	26-8	+11.16	107.0	95	95.8	44	65.8	130	+.059	39	+3.33	94	104.8	84	101.5	109	-3.76	259
68	Southern Miss 9	CUSA	25-9	+10.83	111.2	44	100.4	125	63.8	238	+.041	68	+4.41	69	104.7	90	100.3	51	+2.32	90
71	Davidson 13	SC	25-8	+10.65	112.0	33	101.4	141	67.4	65	+.008	151	-3.00	230	101.5	239	104.5	229	+8.78	11
81	Colorado 11	P12	24-12	+8.89	104.8	137	95.9	46	65.1	170	+.081	19	+5.35	59	105.7	57	100.4	58	+0.06	15
88	Colorado St. 11	MWC	20-12	+8.17	111.9	35	103.7	189	63.6	250	+.075	21	+4.39	70	104.7	87	100.3	56	+0.85	131
104	Montana 13	BSky	25-7	+6.76	103.7	155	96.9	63	64.2	211	+.064	31	-5.30	294	102.5	183	107.8	344	-0.72	181
108	Lamar 16	Slnd	23-12	+6.33	107.6	88	101.3	138	66.0	123	-.028	246	-3.98	252	99.4	310	103.4	173	+5.21	37
114	UNC Asheville 16	BSth	24-10	+5.50	110.4	55	104.9	219	68.2	39	-.001	173	-4.12	261	101.8	221	105.9	303	+7.91	16
115	Detroit 15	Horz	22-14	+5.48	108.1	82	102.6	164	67.1	76	-.008	193	+0.35	144	102.2	202	101.8	120	+1.14	120
116	Butler	Horz	22-15	+5.31	99.7	232	94.4	28	64.1	218	+.020	121	+1.42	124	103.1	155	101.6	116	+6.43	25
117	Kent St.	MAC	21-12	+5.29	105.5	122	100.2	122	67.1	75	+.005	159	+0.01	155	102.2	200	102.2	135	-2.78	241
118	Vermont 16	AE	24-12	+5.17	105.3	131	100.1	119	61.9	300	-.024	236	-5.44	296	99.1	319	104.6	232	-1.55	201
129	Loyola MD 15	MAAC	24-9	+3.91	103.9	150	100.0	116	63.6	251	+.114	6	-2.70	223	101.8	224	104.5	227	-0.69	180
162	LIU Brooklyn 16	NEC	25-9	+0.75	108.7	75	107.9	272	73.4	2	+.117	5	-5.25	291	99.8	306	105.0	256	-2.27	225
183	Norfolk St. 15	MEAC	26-10	-1.82	100.9	211	102.7	165	66.6	93	+.189	1	-6.31	313	100.3	292	106.6	324	+1.39	112
193	Western Kentucky 16	SB	16-19	-2.67	97.8	264	100.5	127	67.9	47	+.083	18	-0.00	156	102.3	198	102.3	140	+2.63	8
237	Mississippi Valley St. 16	SWAC	21-13	-6.30	98.0	260	104.2	200	68.9	29	+.125	3	-8.67	336	96.5	337	105.2	268	+14.37	3
