57	Maryland	ACC	19-13	+12.63	107.6	85	95.0	41	72.4	5	-.022	217	+8.02	30	107.8	22	99.8	62	-2.26	219
58	Bucknell 9	Pat	27-5	+12.56	105.7	119	93.1	22	61.8	294	+.092	13	-3.17	214	100.2	265	103.4	167	+7.18	32
59	Clemson	ACC	19-13	+12.51	105.9	116	93.4	25	68.6	52	-.049	281	+6.35	57	106.2	52	99.8	63	-4.81	275
60	Alabama 10	SEC	18-13	+12.48	112.8	28	100.3	118	63.4	249	+.005	153	+9.21	14	107.7	25	98.4	17	+1.60	115
61	Butler	Horz	20-13	+12.00	114.9	15	102.9	166	58.3	326	-.072	308	+1.16	133	103.0	166	101.9	128	+3.14	73
62	Milwaukee 11	Horz	22-9	+11.86	108.3	76	96.5	58	67.7	77	+.017	124	+1.54	128	104.9	90	103.4	164	+4.95	51
63	Hofstra	CAA	26-7	+11.72	111.3	41	99.6	108	66.2	124	+.097	12	+2.10	115	102.7	179	100.6	89	-3.98	256
64	Temple	A10	17-15	+11.38	109.1	73	97.7	81	59.9	320	-.051	284	+6.84	48	106.2	53	99.3	49	+9.95	13
65	Iona 13	MAAC	23-8	+11.33	109.7	65	98.4	90	69.6	34	+.024	105	+0.66	145	106.0	61	105.3	247	+3.83	61
66	Oregon	P10	15-18	+11.31	111.9	37	100.6	124	63.6	244	-.144	332	+7.33	44	106.1	57	98.7	27	-1.30	190
67	Old Dominion	CAA	24-10	+11.15	106.9	99	95.7	50	65.0	177	+.056	49	+2.16	113	104.2	114	102.1	133	-0.03	159
68	Pacific 13	BW	24-8	+10.87	109.8	63	99.0	94	62.8	262	+.010	142	-1.99	199	102.7	180	104.7	211	+0.54	139
69	Utah St. 12	WAC	23-9	+10.86	113.4	20	102.6	155	60.9	309	+.026	101	+1.59	127	102.8	177	101.2	99	-2.41	222
70	Kent St. 12	MAC	25-9	+10.54	108.3	77	97.8	82	65.7	142	+.017	123	+0.67	144	103.2	165	102.5	142	-1.52	198
71	Rutgers	BE	19-14	+10.41	109.5	68	99.1	97	64.0	230	-.002	174	+6.82	49	106.0	59	99.2	41	-3.96	255
72	Colorado	B12	20-10	+10.27	109.2	70	99.0	93	69.9	27	+.049	53	+4.24	85	104.4	101	100.2	73	-5.98	293
73	Winthrop 15	BSth	23-8	+10.27	104.4	141	94.2	31	64.0	232	-.027	231	-5.29	258	102.1	203	107.4	317	+8.15	23
74	Virginia Tech	ACC	14-16	+10.25	108.2	79	97.9	83	63.3	251	-.149	334	+5.61	72	105.3	78	99.7	59	-9.60	323
75	Houston	CUSA	21-10	+10.21	103.5	160	93.3	23	67.5	87	-.014	201	+1.61	125	102.6	181	101.0	94	+2.22	90
76	Iowa St.	B12	16-14	+10.03	111.2	44	101.2	132	69.8	30	-.052	285	+6.75	51	105.6	66	98.8	30	+1.77	108
77	Kansas St.	B12	15-13	+9.59	105.9	117	96.3	54	63.1	258	-.097	320	+3.77	94	105.2	81	101.4	108	-6.05	294
78	Stanford	P10	16-14	+9.56	105.9	115	96.4	56	64.3	218	+.006	152	+7.73	38	107.1	35	99.4	50	-1.23	184
79	Providence	BE	12-15	+9.47	112.2	36	102.7	162	68.7	50	-.058	290	+9.18	15	108.4	4	99.2	43	+1.71	111
80	Wake Forest	ACC	17-17	+9.46	110.4	51	100.9	126	66.9	106	-.033	249	+8.32	26	107.4	30	99.1	38	-4.51	267
81	Virginia	ACC	15-15	+9.41	106.1	113	96.7	65	63.8	237	-.015	202	+8.79	21	108.2	13	99.4	51	-4.05	257
82	Minnesota	B10	16-15	+9.34	104.4	142	95.1	43	64.2	224	-.016	206	+7.00	45	106.1	56	99.1	35	-5.16	279
83	Akron	MAC	23-10	+9.28	111.1	45	101.8	146	64.1	227	+.037	78	+0.82	140	102.5	187	101.7	121	+1.96	100
84	South Alabama 14	SB	24-7	+9.28	109.1	72	99.9	113	65.7	140	+.056	47	-2.51	207	100.8	243	103.3	162	-3.47	246
85	UTEP	CUSA	21-10	+9.13	103.7	156	94.6	35	62.1	284	-.024	221	-0.23	165	101.4	226	101.6	116	-0.41	162
86	Seton Hall 10	BE	18-12	+9.06	106.5	107	97.4	77	65.7	138	+.086	17	+6.93	47	106.0	58	99.1	40	-1.81	206
87	Montana 12	BSky	24-7	+8.95	111.6	39	102.7	161	66.2	127	+.056	50	-0.62	173	103.6	146	104.2	193	-0.71	170
88	UNLV	MWC	17-13	+8.57	105.3	127	96.8	66	66.5	116	-.031	243	+3.83	93	104.9	89	101.1	97	+2.31	89
89	Murray St. 14	OVC	24-7	+8.56	104.5	140	96.0	51	63.2	256	+.010	143	-5.31	259	102.3	196	107.6	320	+4.32	55
90	DePaul	BE	12-15	+8.42	110.2	53	101.8	145	61.4	302	+.004	157	+10.47	6	108.3	11	97.8	8	+7.26	30
91	BYU	MWC	20-9	+7.87	110.1	55	102.2	150	70.7	18	+.074	30	+2.21	111	103.5	152	101.3	104	-2.84	228
92	Western Kentucky	SB	23-8	+7.78	111.3	42	103.5	175	68.5	54	+.080	21	-0.72	176	102.2	199	103.0	156	+1.81	104
93	Northwestern St. 14	Slnd	26-8	+7.51	106.6	105	99.1	98	67.6	79	+.016	128	-1.45	190	102.2	201	103.6	173	+10.25	9
94	Charlotte	A10	19-13	+7.45	107.5	87	100.0	116	65.5	154	-.004	179	+2.69	101	103.9	127	101.2	100	+0.09	154
95	La Salle	A10	18-10	+7.44	107.3	90	99.8	112	64.3	217	+.036	80	+0.34	151	102.8	170	102.5	144	-3.57	248
96	Louisiana Tech	WAC	20-13	+7.43	101.1	200	93.6	26	64.8	187	+.029	94	+3.38	95	104.0	126	100.6	88	+2.94	78
97	Penn 15	Ivy	20-9	+7.30	101.8	188	94.5	34	64.3	220	-.030	238	-5.06	254	100.0	272	105.0	227	+1.85	102
98	Hawaii	WAC	17-11	+7.10	106.9	98	99.8	111	62.4	277	-.024	220	+1.78	121	102.8	172	101.0	95	+0.46	142
99	Washington St.	P10	11-17	+7.10	97.4	255	90.3	8	60.1	316	-.110	327	+7.35	42	107.3	32	100.0	67	-1.88	211
100	Drexel	CAA	15-16	+6.95	100.3	213	93.4	24	62.5	273	-.112	328	+1.99	116	103.3	155	101.4	106	+2.99	75
101	Miami OH	MAC	18-11	+6.89	104.3	144	97.5	79	60.0	318	+.019	119	+2.21	110	104.2	118	102.0	129	+6.80	38
102	USC	P10	17-13	+6.74	105.0	132	98.3	88	66.6	114	+.020	114	+5.63	70	105.1	85	99.4	52	-6.85	302
103	Georgia Tech	ACC	11-17	+6.66	104.8	136	98.1	85	68.4	61	-.097	321	+7.75	37	108.0	19	100.2	74	-6.34	296
104	VCU	CAA	19-10	+6.63	107.2	92	100.5	122	62.1	286	+.005	154	-1.21	183	101.8	217	103.0	157	-4.72	272
105	Massachusetts	A10	13-15	+6.48	101.1	199	94.6	36	65.5	155	-.069	305	+4.44	83	105.4	76	100.9	92	+4.85	52
106	Saint Mary's	WCC	17-12	+6.46	105.8	118	99.3	101	64.2	221	-.032	247	+1.65	124	103.8	133	102.2	134	+2.54	85
107	Georgia	SEC	15-15	+6.33	103.4	163	97.0	69	68.5	56	+.025	104	+8.34	25	108.3	8	100.0	66	-3.35	242
108	Marist	MAAC	19-10	+6.08	113.1	24	107.0	239	64.9	183	-.015	203	-1.06	182	104.1	122	105.2	240	-1.86	210
109	Ohio	MAC	19-11	+6.01	106.4	108	100.4	120	64.3	219	+.020	113	+0.19	156	103.6	147	103.4	165	+0.81	136
110	Northeastern	CAA	19-11	+5.90	107.0	97	101.1	129	69.1	44	+.039	74	+0.53	148	103.0	168	102.4	140	-0.25	161
111	Nebraska	B12	19-14	+5.84	102.9	167	97.1	70	64.6	209	+.057	46	+3.98	90	104.5	100	100.5	82	-9.69	324
112	Oral Roberts 16	MCon	21-12	+5.70	107.1	95	101.4	134	66.9	105	-.035	252	-3.45	219	102.8	174	106.2	289	+6.88	36
113	Auburn	SEC	12-16	+5.58	104.2	146	98.6	92	65.2	168	-.018	211	+8.07	29	107.3	33	99.2	42	-1.86	209
114	Mississippi St.	SEC	15-15	+5.53	102.9	168	97.3	76	66.7	113	+.027	98	+5.84	67	106.4	47	100.6	87	-4.37	265
115	New Mexico	MWC	17-13	+5.30	105.4	123	100.1	117	60.2	314	-.003	175	+1.91	118	103.9	129	102.0	130	-2.75	225
116	Penn St.	B10	15-15	+5.27	109.5	69	104.2	192	63.8	240	+.015	130	+5.25	76	104.8	92	99.6	56	-11.27	329
122	Davidson 15	SC	20-11	+4.86	109.9	61	105.0	199	66.0	132	-.025	223	-3.30	217	101.4	227	104.7	213	+9.24	17
34	Manhattan	MAAC	20-11	+3.00	107.8	81	104.8	197	67.5	86	+.104	9	+0.87	139	105.2	80	104.4	201	+1.99	98
138	Albany	AE	21-11	+2.63	106.2	112	103.6	180	63.8	236	+.027	99	-5.65	265	99.6	277	105.3	245	+0.12	151
157	Northern Arizona	BSky	21-11	-0.04	103.9	153	104.0	185	69.2	40	+.079	22	-2.60	208	103.4	154	106.0	273	-3.09	234
161	Georgia Southern	SC	20-10	-0.43	101.2	196	101.6	141	72.2	6	+.077	25	-5.88	271	100.5	254	106.4	294	-3.48	247
162	Portland St.	BSky	12-16	-0.59	102.1	185	102.6	159	65.6	149	-.094	317	+0.03	159	105.5	70	105.4	254	+2.41	87
163	North Dakota St.	ind	16-12	-0.65	103.8	155	104.4	194	65.0	181	-.066	301	-4.34	240	102.0	207	106.4	293	-1.65	201
164	Monmouth 16	NEC	19-15	-0.68	95.8	278	96.4	57	64.6	202	+.018	120	-3.55	221	101.2	235	104.7	215	+4.12	58
165	Belmont 15	ASun	20-11	-0.73	107.1	94	107.8	257	69.1	42	+.024	108	-8.62	311	99.7	275	108.4	326	+5.97	42
173	Fairleigh Dickinson	NEC	20-12	-1.05	101.5	193	102.5	154	69.1	46	+.037	77	-5.56	264	99.8	273	105.3	249	+4.12	59
174	UC Santa Barbara	BW	15-14	-1.05	102.2	182	103.3	170	62.0	289	-.016	209	-2.41	203	102.4	191	104.8	218	+0.87	133
175	Valparaiso	MCon	17-12	-1.17	105.1	129	106.2	227	69.2	41	+.003	162	-5.77	269	101.7	219	107.4	318	+0.04	155
176	Detroit	Horz	16-16	-1.29	104.2	145	105.5	208	60.0	317	+.048	55	+1.06	134	104.2	116	103.1	160	+4.96	50
177	Lipscomb	ASun	21-11	-1.63	100.2	217	101.8	147	64.6	201	+.011	141	-10.55	324	99.6	278	110.1	333	-4.20	263
197	Southern 16	SWAC	19-13	-3.40	96.2	274	99.6	106	64.8	185	+.081	19	-7.68	301	96.6	323	104.3	196	+13.07	5
201	Delaware St.	MEAC	21-14	-3.57	102.1	184	105.7	213	54.5	333	+.106	6	-5.11	255	98.6	298	103.7	176	+14.07	4
271	Hampton 16	MEAC	16-16	-10.40	91.9	314	102.3	151	68.5	55	-.057	289	-14.27	334	93.3	334	107.6	322	-8.98	321
