48	VCU 10	A10	26-9	+14.07	110.1	72	96.0	41	68.8	134	+.026	113	+3.65	81	105.8	93	102.2	73	+0.91	128
50	Virginia Tech 9	ACC	22-11	+13.80	117.3	21	103.5	156	68.4	167	+.053	51	+8.23	47	110.0	36	101.7	65	-7.98	342
51	Seton Hall 9	BE	21-12	+13.63	109.4	84	95.8	34	67.5	214	+.058	43	+9.65	31	110.2	29	100.6	37	-2.11	218
53	USC 11	P12	26-10	+13.45	114.2	38	100.7	91	68.7	138	+.079	16	+5.49	71	108.8	54	103.3	106	-3.37	255
54	Nevada 12	MWC	28-7	+13.31	114.6	36	101.3	101	69.7	90	+.055	45	+1.29	105	104.5	155	103.2	104	-1.12	189
58	Princeton 12	Ivy	23-7	+12.61	109.0	89	96.4	45	63.2	337	+.007	172	-1.08	157	103.9	187	105.0	144	+2.17	86
59	UNC Wilmington 12	CAA	29-6	+12.46	118.0	19	105.5	193	70.3	67	+.039	76	+0.40	128	105.1	123	104.7	139	+2.17	87
60	Providence 11	BE	20-13	+12.43	108.5	101	96.0	40	66.2	270	+.014	152	+7.90	52	109.1	49	101.2	54	-4.48	287
63	Vermont 13	AE	29-6	+11.67	111.1	62	99.4	73	64.5	315	+.053	53	-4.42	263	103.0	234	107.4	282	+1.65	112
67	East Tennessee St. 13	SC	27-8	+11.10	108.0	106	96.9	48	70.1	74	+.005	179	-1.17	163	105.4	106	106.6	240	+0.38	14
76	Bucknell 13	Pat	26-9	+9.38	109.7	78	100.3	83	70.0	83	+.006	174	-3.62	241	101.4	298	105.0	145	+0.89	129
84	New Mexico St. 14	WAC	28-6	+7.89	110.5	70	102.6	124	67.9	195	+.063	35	-4.52	267	101.0	307	105.6	174	-4.82	295
108	Florida Gulf Coast 14	ASun	26-8	+5.07	109.4	83	104.4	168	65.9	280	+.037	83	-4.80	275	103.7	194	108.5	328	+2.14	90
113	Winthrop 13	BSth	26-7	+4.53	106.1	144	101.6	103	71.1	47	+.029	104	-7.13	320	100.7	316	107.8	305	+1.93	97
114	Chattanooga	SC	19-12	+4.32	106.6	134	102.3	117	65.5	295	-.010	211	-1.12	160	105.5	103	106.6	239	+2.21	85
115	Lehigh	Pat	20-12	+4.23	107.5	117	103.3	144	69.6	93	-.034	268	-2.53	204	101.9	283	104.4	129	+3.52	62
116	Towson	CAA	20-13	+4.22	105.5	151	101.2	100	67.9	196	-.009	207	-0.59	146	105.1	122	105.7	184	-1.51	201
117	Iona 14	MAAC	22-13	+4.20	110.8	67	106.6	211	70.6	60	+.013	158	-1.94	191	103.7	193	105.7	179	-0.05	157
37	Troy 15	SB	22-15	+2.04	109.7	79	107.6	232	68.1	182	-.023	246	-2.86	219	102.4	263	105.3	161	-6.78	334
138	Northern Kentucky 15	Horz	24-11	+1.91	106.8	130	104.9	178	68.0	189	+.073	22	-3.35	234	102.9	242	106.3	224	-2.55	228
141	Kent St. 14	MAC	22-14	+1.68	104.9	159	103.3	142	68.3	176	+.024	122	-1.92	188	104.4	160	106.3	225	-5.91	31
157	Jacksonville St. 15	OVC	20-15	+0.63	105.8	147	105.2	186	63.6	329	+.028	107	-1.68	183	104.2	167	105.9	197	+0.61	134
161	North Carolina Central 16	MEAC	25-9	+0.36	102.2	214	101.9	109	66.7	254	-.055	304	-12.44	348	97.7	348	110.1	347	-0.66	172
162	Western Michigan	MAC	16-16	+0.36	107.1	124	106.8	213	67.9	199	-.016	228	-0.54	144	105.4	104	106.0	205	+1.99	95
163	Washington	P12	9-22	+0.34	107.7	111	107.4	224	71.1	51	-.103	346	+6.87	63	109.5	43	102.6	81	-2.27	220
164	Wright St.	Horz	20-12	+0.34	106.5	136	106.2	205	69.0	116	+.056	44	-2.21	196	103.0	232	105.3	158	+0.85	130
165	Lipscomb	ASun	20-13	+0.30	107.3	121	107.0	217	74.2	6	-.017	231	-4.59	270	103.2	226	107.8	299	+1.17	120
166	Samford	SC	20-16	+0.26	107.8	110	107.5	227	68.6	150	-.036	273	-2.56	205	103.9	190	106.4	233	-3.56	260
167	North Dakota St.	Sum	19-11	+0.19	104.6	166	104.4	169	66.7	253	+.081	14	-1.93	189	105.5	102	107.5	283	+0.50	139
168	North Dakota 15	BSky	22-10	+0.04	103.6	188	103.5	157	71.5	35	+.048	61	-5.66	296	103.0	237	108.6	330	+3.24	66
169	Northern Iowa	MVC	14-16	+0.01	97.6	295	97.6	57	63.5	332	+.054	50	+4.51	77	107.2	74	102.7	88	+7.99	16
170	Siena	MAAC	17-17	-0.16	106.2	143	106.3	206	68.7	143	-.009	209	-1.16	162	104.6	150	105.7	188	+5.47	37
171	Penn	Ivy	13-15	-0.20	102.6	206	102.8	133	66.7	255	-.054	301	-1.68	184	103.5	211	105.2	154	+0.20	146
172	LSU	SEC	10-21	-0.25	109.7	80	109.9	280	71.9	27	+.008	169	+9.25	34	108.7	55	99.5	14	+2.91	69
173	Boston College	ACC	9-23	-0.27	103.9	186	104.2	163	71.1	46	-.032	266	+8.18	48	110.4	25	102.2	74	-6.42	327
174	Texas St.	SB	22-14	-0.36	101.3	234	101.7	105	62.3	345	+.016	144	-4.36	260	102.3	268	106.6	243	-7.98	341
175	Loyola Marymount	WCC	15-15	-0.40	103.0	197	103.4	153	67.2	218	+.025	117	-0.07	136	104.8	140	104.9	143	-5.03	299
176	Nebraska Omaha	Sum	18-14	-0.40	108.6	98	109.0	255	73.8	9	+.086	8	-0.59	147	106.2	85	106.8	255	+4.11	49
177	Texas A&M Corpus Chris	Slnd	24-12	-0.49	102.8	203	103.3	145	68.8	132	+.062	38	-6.00	305	101.8	284	107.8	303	+2.40	79
178	New Orleans 16	Slnd	20-12	-0.52	101.3	235	101.8	107	66.2	272	+.046	67	-5.29	287	102.3	267	107.6	291	+8.32	13
179	Weber St.	BSky	20-14	-0.54	108.5	100	109.0	256	67.0	238	-.030	257	-4.67	273	103.2	221	107.9	308	+1.43	115
180	Ball St.	MAC	21-13	-0.62	104.7	164	105.3	188	71.1	50	+.041	73	-3.92	247	103.2	222	107.1	273	-10.95	350
181	Gardner Webb	BSth	19-14	-0.76	102.7	205	103.5	154	70.8	54	-.041	285	-5.65	294	101.5	294	107.1	271	+4.28	47
182	New Hampshire	AE	20-12	-0.80	102.3	211	103.2	140	65.4	296	+.063	36	-4.58	269	102.6	258	107.1	272	-0.50	169
183	DePaul	BE	9-23	-1.05	103.5	190	104.5	172	67.7	207	-.069	322	+6.99	60	108.8	53	101.8	69	-7.12	336
184	Saint Joseph's	A10	11-20	-1.05	102.2	215	103.3	143	68.4	162	-.032	261	+3.35	86	106.0	87	102.7	85	+3.33	63
185	South Dakota St. 16	Sum	18-17	-1.19	110.2	71	111.4	303	67.2	222	+.029	101	-0.59	145	104.9	137	105.5	171	+1.66	111
209	Mount St. Mary's 16	NEC	20-16	-3.86	99.5	269	103.4	151	66.8	245	+.074	20	-4.49	266	102.0	277	106.5	236	+11.52	6
210	Tennessee Martin	OVC	22-13	-3.92	106.7	132	110.6	291	67.5	215	+.118	3	-4.47	265	102.9	244	107.3	279	-2.34	221
211	Liberty	BSth	21-14	-3.93	99.9	260	103.8	160	62.7	342	+.037	84	-6.25	309	102.1	271	108.4	322	+2.89	70
212	Texas Southern 16	SWAC	23-12	-4.04	103.5	189	107.5	228	68.6	146	+.125	2	-8.49	330	100.2	327	108.7	331	+12.68	3
213	Stony Brook	AE	18-14	-4.10	101.8	223	105.9	195	65.9	281	+.050	57	-5.85	300	101.9	281	107.8	301	-3.28	251
214	San Jose St.	MWC	14-16	-4.10	100.4	252	104.5	171	70.8	55	+.077	18	+1.21	107	105.4	112	104.2	125	-4.42	282
215	Holy Cross	Pat	15-17	-4.23	98.7	278	102.9	136	60.4	349	+.022	128	-3.00	224	102.1	273	105.1	149	+0.22	145
216	Idaho	BSky	19-14	-4.23	101.8	224	106.0	199	66.5	260	+.031	97	-5.98	303	102.5	260	108.5	327	-1.34	197
217	Bradley	MVC	13-20	-4.29	98.4	283	102.7	130	67.7	205	+.018	137	+2.40	94	105.9	92	103.5	108	+0.41	142
218	UC Davis 16	BW	23-13	-4.41	97.8	293	102.2	115	68.9	125	+.131	1	-5.31	288	100.8	313	106.1	215	-0.94	181
