43	Vermont 13	AE	25-7	+13.53	111.3	46	97.8	72	64.7	230	+.032	96	-1.71	186	100.7	231	102.4	135	+5.11	48
44	Air Force	MWC	18-12	+13.40	112.2	35	98.9	83	54.3	329	-.084	314	+2.63	115	104.4	125	101.8	104	-1.50	206
45	Northern Iowa 11	MVC	21-11	+13.36	112.2	37	98.9	85	64.5	233	-.035	254	+5.44	72	105.8	82	100.3	62	+1.09	132
46	Texas A&M	B12	21-10	+13.34	112.3	34	98.9	86	64.9	219	+.007	146	+4.05	94	105.0	107	100.9	86	-16.29	328
47	Wichita St.	MVC	22-10	+13.15	113.6	27	100.5	116	64.4	234	-.013	195	+4.74	83	105.6	86	100.9	83	-0.68	178
48	Iowa St. 9	B12	19-12	+13.02	103.1	159	90.1	9	66.8	130	+.003	152	+7.22	39	107.5	28	100.3	60	-3.06	238
49	Saint Joseph's	A10	24-12	+13.01	106.9	98	93.9	26	61.6	306	+.019	115	+3.55	102	104.3	127	100.8	82	+8.98	18
50	South Carolina	SEC	20-13	+12.73	110.2	51	97.5	67	64.0	255	-.017	206	+6.91	44	106.2	67	99.3	31	-1.30	199
51	UAB 11	CUSA	22-11	+12.51	109.2	67	96.7	55	71.0	24	-.001	161	+4.75	82	105.5	90	100.7	80	+1.33	120
52	Georgetown	BE	19-13	+12.45	112.2	36	99.8	97	59.2	324	-.005	174	+6.83	46	105.8	80	99.0	21	-5.50	291
53	Memphis	CUSA	22-16	+12.17	107.8	79	95.7	42	66.9	129	-.058	290	+4.51	87	105.4	92	100.9	84	+2.26	99
54	Charlotte 7	CUSA	21-8	+12.15	111.6	42	99.5	90	70.6	29	+.042	72	+3.68	100	104.9	114	101.2	92	-1.74	210
55	Nevada 9	WAC	25-7	+12.11	104.0	144	91.8	13	65.7	189	+.045	68	+1.10	141	104.5	124	103.4	182	+0.35	155
56	Arkansas	SEC	18-12	+11.98	106.2	108	94.2	29	65.4	199	-.063	297	+2.84	111	104.9	111	102.1	115	-9.99	317
57	Clemson	ACC	16-16	+11.92	105.6	117	93.7	21	69.7	44	-.052	280	+9.70	14	107.5	29	97.8	6	-3.17	239
58	UTEP 11	WAC	27-8	+11.62	112.7	32	101.1	130	65.9	172	+.015	125	-0.68	169	102.2	190	102.9	150	-5.30	290
59	Notre Dame	BE	17-12	+11.54	109.9	57	98.3	79	64.3	239	-.041	265	+6.58	52	106.8	46	100.2	58	-8.10	310
60	Southwest Missouri St.	MVC	19-13	+11.42	108.2	74	96.8	57	68.8	63	-.044	268	+5.06	79	106.4	60	101.3	95	-1.68	208
61	Providence	BE	14-17	+11.36	111.2	47	99.8	98	68.7	65	-.092	318	+9.76	13	108.8	6	99.0	22	+3.08	86
62	DePaul	CUSA	20-11	+11.29	111.8	41	100.5	117	62.5	295	-.000	159	+3.70	99	104.7	117	101.0	87	-0.94	186
63	Western Michigan	MAC	20-13	+11.14	111.6	43	100.4	114	64.9	217	-.067	300	+3.27	105	105.3	95	102.0	111	+1.87	110
64	Miami OH	MAC	19-11	+11.08	106.0	110	94.9	37	60.7	314	+.008	144	+5.09	78	107.0	39	101.9	107	+7.16	26
65	Indiana	B10	15-14	+11.00	109.2	68	98.2	76	61.7	304	+.011	134	+9.93	12	107.2	35	97.2	2	+7.36	23
66	Holy Cross	Pat	25-7	+10.97	104.7	131	93.8	22	63.5	268	+.012	132	-4.27	247	99.2	276	103.4	185	+0.39	154
67	Miami FL	ACC	16-13	+10.83	111.4	45	100.5	118	64.4	237	-.006	178	+7.50	35	106.7	50	99.2	29	-7.20	302
68	UCLA 11	P10	18-11	+10.74	107.8	80	97.1	58	69.2	49	+.036	87	+6.73	48	106.7	49	100.0	54	-0.43	173
69	Stanford 8	P10	18-13	+10.63	106.6	103	95.9	45	67.1	121	+.049	61	+8.47	27	107.5	25	99.1	24	+4.14	67
70	Arizona St.	P10	18-14	+10.32	111.1	48	100.8	123	68.6	73	-.050	277	+5.16	76	105.6	85	100.5	70	-4.68	278
71	Kansas St.	B12	17-12	+10.14	109.9	54	99.8	99	63.4	275	-.012	192	+6.41	58	106.2	66	99.8	50	-6.33	294
72	Akron	MAC	19-10	+10.10	106.0	111	95.9	44	66.2	162	-.014	198	+2.55	117	105.7	84	103.2	169	-1.97	217
73	Old Dominion 12	CAA	28-6	+10.04	104.7	132	94.6	31	66.4	151	+.049	57	-3.20	217	101.0	225	104.2	215	-3.98	257
74	Louisiana Lafayette 13	SB	20-11	+9.91	107.1	94	97.2	62	67.6	107	+.037	83	+2.67	114	104.8	115	102.2	122	+9.12	17
75	Oral Roberts	MCon	25-8	+9.88	107.0	96	97.1	59	69.7	42	-.013	196	-2.52	202	103.4	153	105.9	283	+2.65	91
76	Buffalo	MAC	23-10	+9.87	107.4	87	97.5	68	68.6	72	+.056	50	+3.27	104	105.5	89	102.2	126	-2.24	222
77	Penn 13	Ivy	20-9	+9.60	102.1	181	92.5	17	68.2	83	+.034	91	-1.72	187	101.8	199	103.5	188	+3.31	81
78	Saint Mary's 10	WCC	25-9	+9.41	106.8	100	97.4	64	64.9	220	+.080	20	+3.04	110	105.2	98	102.2	120	-0.59	175
79	Washington St.	P10	12-16	+9.14	96.0	264	86.9	1	57.8	327	-.048	271	+8.67	22	108.5	11	99.8	49	+5.63	44
80	Nebraska	B12	14-14	+9.13	105.2	122	96.1	48	64.9	218	-.082	313	+5.73	67	105.5	91	99.7	45	-6.91	298
85	Ohio 13	MAC	21-11	+8.29	109.8	58	101.5	138	65.7	187	+.042	70	+2.72	112	104.9	109	102.2	123	-4.24	264
95	Bucknell 14	Pat	23-10	+6.69	102.2	176	95.6	41	63.1	281	+.063	40	-2.34	198	101.4	210	103.7	197	+2.28	97
106	Niagara 14	MAAC	20-10	+5.43	115.2	16	109.8	289	70.1	38	-.027	238	-3.52	230	101.3	214	104.8	239	+0.83	137
107	Mississippi	SEC	14-17	+4.99	102.8	163	97.8	71	63.4	276	-.029	243	+6.30	59	107.0	40	100.7	78	-3.87	254
108	Winthrop 14	BSth	27-6	+4.97	101.5	195	96.5	53	63.1	286	+.065	36	-7.69	289	99.6	262	107.3	317	+2.26	10
134	Southeastern Louisiana 15	Slnd	24-9	+3.20	97.1	255	93.9	25	60.0	318	+.007	150	-4.75	258	100.3	241	105.1	250	-1.78	212
143	Eastern Kentucky 15	OVC	22-9	+1.98	102.8	164	100.8	124	66.1	167	+.099	11	-3.87	239	102.4	182	106.3	292	+1.72	113
165	Chattanooga 15	SC	20-11	+0.03	98.9	229	98.8	82	67.6	109	+.059	47	-3.78	238	101.1	223	104.9	245	+5.69	43
178	Oakland 16	MCon	13-19	-1.20	108.1	75	109.3	282	65.2	208	-.022	222	+1.99	124	105.2	99	103.2	170	+14.37	3
190	Fairleigh Dickinson 16	NEC	20-13	-2.52	102.7	166	105.2	220	68.6	74	-.003	171	-7.88	293	99.4	267	107.3	319	+0.75	139
191	Eastern Michigan	MAC	12-18	-2.54	103.8	147	106.4	235	70.1	37	-.030	244	+1.77	129	104.1	131	102.3	132	-4.93	281
192	UCF 15	ASun	24-9	-2.56	105.0	126	107.6	254	60.1	317	+.067	34	-8.61	304	99.0	280	107.7	325	-4.62	276
193	Binghamton	AE	12-17	-2.73	98.5	234	101.2	134	63.4	274	-.048	272	-2.00	194	101.0	224	103.0	153	+2.07	106
194	Montana 16	BSky	18-13	-2.73	99.9	219	102.6	160	68.2	86	+.049	56	-4.35	248	100.4	237	104.8	237	+4.56	57
209	Delaware St. 16	MEAC	19-14	-4.95	102.3	175	107.2	245	59.3	322	+.077	25	-7.47	284	97.1	311	104.6	229	+9.89	14
278	Alabama A&M 16	SWAC	15-14	-12.49	90.5	316	102.9	169	72.8	10	-.023	224	-14.52	328	92.4	327	106.9	308	+1.14	128
