42	VCU 8	A10	25-8	+14.89	104.3	177	89.5	7	68.4	136	+.007	164	+1.37	105	105.2	120	103.8	123	+3.60	67
43	Penn St.	B10	14-18	+14.89	109.4	77	94.5	27	67.6	172	-.102	343	+12.43	10	110.2	16	97.7	9	+4.05	57
44	Ohio St. 11	B10	20-15	+14.66	109.1	84	94.4	25	65.8	274	+.013	147	+11.68	17	110.4	8	98.8	24	-2.95	246
46	Minnesota 10	B10	22-14	+14.35	111.4	52	97.0	48	67.4	186	+.086	15	+12.18	12	110.2	15	98.0	13	-2.91	244
47	Nebraska	B10	19-17	+14.35	113.5	30	99.1	79	66.4	238	-.046	288	+12.55	9	109.7	22	97.2	4	-0.17	168
48	Washington 9	P12	27-9	+14.28	107.7	110	93.5	18	66.0	262	+.088	13	+6.06	61	107.6	62	101.5	64	+2.73	93
49	Belmont 11	OVC	27-6	+14.09	115.6	18	101.5	117	71.3	34	+.025	113	-1.98	194	103.6	183	105.6	198	+3.78	63
50	Mississippi 8	SEC	20-13	+13.98	113.2	33	99.2	80	68.5	131	-.007	203	+8.69	43	109.1	38	100.4	49	-1.11	191
51	Murray St. 12	OVC	28-5	+13.83	112.5	41	98.6	73	69.4	89	+.054	54	-3.32	233	103.1	222	106.4	228	-1.13	192
53	New Mexico St. 12	WAC	30-5	+13.62	113.0	35	99.3	84	65.9	269	+.042	79	-3.44	236	102.8	235	106.2	222	-3.22	254
57	Arizona St. 11	P12	23-11	+11.55	109.7	73	98.2	64	70.8	47	+.051	59	+5.56	65	107.3	64	101.7	66	+1.55	112
58	Liberty 12	ASun	29-7	+11.54	111.1	54	99.6	87	62.3	349	+.009	158	-3.27	230	102.5	245	105.8	203	-3.20	252
60	Seton Hall 10	BE	20-14	+11.50	109.0	87	97.5	60	69.1	100	+.023	120	+8.54	44	109.2	36	100.7	52	+3.58	68
69	Temple 11	Amer	23-10	+9.72	109.2	80	99.5	85	68.9	110	+.064	35	+4.55	74	106.3	77	101.8	68	-1.07	188
73	UC Irvine 13	BW	31-6	+9.16	107.4	118	98.2	65	65.3	293	+.110	8	-3.28	231	102.5	243	105.8	204	+1.25	117
74	Northwestern	B10	13-19	+9.06	102.9	204	93.8	19	66.0	265	-.111	348	+8.94	41	108.3	50	99.4	35	-6.10	323
75	Miami FL	ACC	14-18	+9.03	109.9	68	100.8	104	67.0	208	-.072	327	+8.03	50	108.1	54	100.1	45	-3.50	261
76	Vermont 13	AE	27-7	+8.86	108.5	97	99.6	88	65.5	285	+.043	77	-5.55	281	100.7	311	106.2	221	+3.20	85
77	Yale 14	Ivy	22-8	+8.79	111.6	51	102.8	141	71.0	41	+.041	80	-1.10	167	103.0	224	104.2	140	-2.09	222
88	St. John's 11	BE	21-13	+7.61	108.6	92	101.0	106	70.8	46	+.060	44	+5.00	68	106.9	70	101.9	71	-6.49	330
89	Northeastern 13	CAA	23-11	+7.59	111.0	58	103.4	151	66.2	253	+.050	61	-0.63	157	106.3	78	106.9	259	+6.45	23
96	Northern Kentucky 14	Horz	26-9	+7.14	109.4	76	102.3	130	68.2	143	-.001	182	-3.37	234	103.6	186	107.0	262	-2.57	235
106	Saint Louis 13	A10	23-13	+6.02	102.2	214	96.2	40	66.4	239	+.044	74	+0.49	126	104.4	150	103.9	129	-1.44	200
113	Old Dominion 14	CUSA	26-9	+5.45	101.4	238	96.0	38	64.5	324	+.058	49	-2.15	203	102.5	244	104.7	165	-6.06	322
124	Georgia St. 14	SB	24-10	+4.85	107.7	111	102.8	143	70.0	69	+.143	2	+1.09	115	105.2	121	104.1	137	+3.50	70
125	San Diego St.	MWC	21-13	+4.83	103.9	184	99.0	78	66.7	229	+.056	52	+1.20	109	105.3	113	104.1	139	-0.94	185
126	Colgate 15	Pat	24-11	+4.60	110.5	60	105.9	201	66.4	237	+.012	148	-3.83	250	102.4	254	106.3	223	+0.84	131
137	Montana 15	BSky	26-9	+3.53	107.4	114	103.9	155	66.9	220	+.059	45	-6.07	288	102.4	259	108.4	328	+4.03	58
152	Abilene Christian 15	Slnd	27-7	+1.35	103.4	196	102.0	121	66.1	256	+.123	5	-8.67	341	100.0	326	108.7	336	-4.75	295
161	Bradley 15	MVC	20-15	+0.09	101.5	234	101.4	113	65.3	292	+.035	93	-1.66	183	102.6	242	104.3	147	-3.94	272
162	Florida Atlantic	CUSA	17-16	+0.03	99.9	263	99.9	91	67.4	188	-.052	298	-1.32	174	103.0	227	104.3	151	-1.40	199
163	Gardner Webb 16	BSth	23-12	-0.04	107.8	109	107.8	245	67.4	189	+.070	29	-3.55	239	103.2	210	106.8	248	-4.07	278
198	Iona 16	MAAC	17-16	-2.88	106.9	129	109.7	276	70.6	51	-.024	245	-6.27	290	100.5	314	106.8	251	+0.44	144
202	North Dakota St. 16	Sum	19-16	-3.20	107.4	117	110.6	292	65.0	312	+.064	34	-2.85	217	104.8	138	107.6	292	+3.23	84
203	Richmond	A10	13-20	-3.31	107.0	125	110.3	287	65.9	266	-.088	338	-2.99	220	101.3	292	104.3	148	-7.82	338
204	FIU	CUSA	20-14	-3.41	102.4	211	105.8	198	77.6	1	+.115	7	-1.01	166	102.1	274	103.1	101	-2.20	227
205	Illinois St.	MVC	17-16	-3.45	101.4	240	104.8	175	66.7	226	+.084	17	-0.60	156	103.1	220	103.7	117	+1.02	125
206	Appalachian St.	SB	11-21	-3.53	106.2	142	109.7	274	71.6	28	-.083	334	+1.03	116	105.3	112	104.3	152	+5.33	35
207	Washington St.	P12	11-21	-3.79	106.4	140	110.2	284	70.6	50	-.059	307	+1.63	100	105.3	114	103.7	118	-10.53	349
208	Indiana St.	MVC	15-16	-3.99	101.4	239	105.4	188	68.9	106	+.026	110	-0.04	140	102.7	240	102.7	93	+3.10	88
209	Prairie View A&M 16	SWAC	22-13	-4.13	102.1	219	106.2	210	71.1	38	+.061	39	-7.85	331	98.8	343	106.7	243	+6.15	26
210	Cal St. Fullerton	BW	16-18	-4.15	98.3	286	102.5	134	69.9	72	+.003	176	-1.70	184	103.6	192	105.3	189	+7.12	15
211	Fairleigh Dickinson 16	NEC	21-14	-4.22	106.5	139	110.7	295	66.8	223	+.040	81	-8.16	338	99.5	335	107.7	296	-1.86	215
303	North Carolina Central 16	MEAC	18-16	-11.55	97.8	295	109.3	267	65.3	291	-.008	206	-11.84	352	97.0	353	108.9	343	+1.19	120
