78	St. Bonaventure	A10	23-10	+10.71	109.2	65	98.5	91	65.7	254	+.100	18	+4.94	87	104.8	94	99.8	68	+1.64	114
79	Colorado	P12	21-12	+10.64	106.5	108	95.9	48	67.4	160	+.041	89	+5.01	86	105.5	79	100.5	93	-7.62	339
80	New Mexico St. 12	WAC	27-7	+10.61	107.1	92	96.5	61	66.1	238	+.085	30	+1.21	122	102.5	172	101.3	109	+3.48	71
81	South Dakota St. 13	Sum	30-5	+10.58	115.4	14	104.8	217	69.4	61	+.054	67	-4.16	249	102.9	158	107.1	332	+3.60	66
82	Oregon	P12	20-15	+10.33	110.0	52	99.6	115	67.9	123	+.014	146	+7.47	56	106.3	63	98.8	40	+3.17	78
83	Maryland	B10	15-17	+10.06	109.4	61	99.3	112	66.6	211	-.035	259	+9.02	28	108.5	10	99.5	57	-0.52	173
84	Drake	MVC	25-11	+9.48	108.8	73	99.3	113	66.2	228	-.006	192	+0.69	129	103.7	126	103.0	156	-4.51	284
85	Richmond 12	A10	24-13	+9.45	108.1	79	98.7	94	66.8	197	+.061	55	+5.07	83	105.5	80	100.5	90	+2.42	94
102	Saint Peter's 15	MAAC	22-12	+7.24	100.3	231	93.0	25	65.9	247	+.018	139	+0.25	137	103.1	150	102.8	149	+3.97	52
117	Colgate 14	Pat	23-12	+4.41	108.2	78	103.8	201	67.2	177	-.076	329	-7.40	327	99.3	317	106.7	316	+2.10	101
126	Akron 13	MAC	24-10	+3.62	105.6	121	102.0	158	62.1	352	+.013	147	-5.13	270	100.7	255	105.8	280	-4.48	283
138	Montana St. 14	BSky	27-8	+2.94	104.3	150	101.4	143	67.5	153	+.085	29	-6.02	294	101.6	208	107.6	345	-1.34	199
139	Seattle	WAC	23-9	+2.92	99.9	240	96.9	65	70.5	32	+.043	85	-5.77	287	100.0	288	105.8	278	-9.96	352
140	Nebraska	B10	10-22	+2.83	105.8	117	102.9	178	71.2	19	-.057	306	+8.56	37	107.8	23	99.3	51	-3.49	259
141	Delaware 15	CAA	22-13	+2.64	107.0	94	104.3	213	66.7	204	+.038	101	-1.57	181	102.3	179	103.8	199	-3.75	268
142	California	P12	12-20	+2.38	100.5	222	98.2	84	64.1	330	-.048	291	+6.07	73	105.8	73	99.7	66	-2.67	239
143	Sam Houston St.	WAC	19-14	+2.31	100.6	221	98.3	86	64.8	299	-.004	184	-1.07	167	101.6	206	102.7	141	+3.30	74
144	Charleston	CAA	17-15	+2.27	104.7	142	102.4	163	73.5	2	-.035	257	-0.75	158	103.0	153	103.8	193	+1.38	124
145	Longwood 14	BSth	26-7	+2.22	105.9	114	103.7	199	66.1	236	+.115	7	-7.31	326	98.7	334	106.0	292	-7.20	334
146	UNC Wilmington	CAA	27-9	+2.04	105.1	135	103.1	183	65.5	263	+.155	3	-2.36	202	102.3	177	104.7	238	-5.48	306
147	Yale 14	Ivy	19-12	+1.98	100.7	218	98.8	98	68.8	88	+.063	53	-1.48	180	103.3	139	104.8	246	+0.65	137
148	Jacksonville St. 15	ASun	21-11	+1.97	105.1	134	103.2	184	65.1	283	-.005	189	-4.68	261	100.6	256	105.3	261	-0.23	161
149	Wagner	NEC	21-6	+1.67	101.9	196	100.3	123	66.5	217	+.081	33	-9.40	355	97.7	353	107.1	330	+1.43	122
150	Georgia St. 16	SB	18-11	+1.60	101.5	202	99.9	119	67.3	169	+.062	54	-0.97	163	101.2	223	102.1	123	+2.05	105
151	Kent St.	MAC	23-11	+1.58	101.6	198	100.0	121	66.0	243	+.056	66	-3.56	234	102.4	175	105.9	291	+0.30	147
152	North Dakota St.	Sum	23-10	+1.54	102.9	174	101.4	144	66.4	221	+.101	17	-5.42	278	102.8	162	108.2	353	-1.84	214
153	Drexel	CAA	15-14	+1.52	104.5	147	102.9	176	66.4	220	-.063	312	-1.07	168	103.4	136	104.4	229	+0.97	132
154	Cal St. Fullerton 15	BW	21-11	+1.47	104.1	152	102.7	173	66.1	242	+.047	77	-2.99	214	100.5	267	103.5	174	-3.84	270
172	Wright St. 16	Horz	22-14	-0.28	106.3	110	106.6	253	68.9	85	+.003	165	-6.76	316	100.2	280	107.0	326	-0.23	162
173	Fordham	A10	16-16	-0.43	94.7	321	95.1	41	67.6	139	+.017	140	-0.61	156	103.7	125	104.3	225	-7.43	336
174	Weber St.	BSky	21-12	-0.48	103.3	170	103.8	204	69.5	60	+.023	129	-6.01	292	101.0	232	107.0	325	-0.42	170
175	Georgetown	BE	6-25	-0.48	104.9	140	105.4	228	70.1	43	-.110	351	+8.39	40	106.5	56	98.1	22	-1.94	218
176	Norfolk St. 16	MEAC	24-7	-0.49	102.1	195	102.6	167	66.8	198	+.128	5	-10.02	357	95.5	358	105.5	267	-4.18	279
187	Texas Southern 16	SWAC	19-13	-1.28	97.6	274	98.9	102	68.2	113	+.022	131	-6.25	305	98.7	333	105.0	249	+10.00	11
188	Oakland	Horz	20-12	-1.31	102.9	175	104.2	211	67.4	158	+.022	132	-4.65	259	101.4	217	106.0	295	+8.53	16
189	Bryant 16	NEC	22-10	-1.32	103.8	160	105.1	223	72.6	4	+.112	11	-8.47	346	98.0	345	106.5	307	+0.01	156
245	Texas A&M Corpus Chris 16	Slnd	23-12	-6.55	96.6	291	103.2	185	69.4	63	+.028	119	-10.92	358	98.3	341	109.2	358	-9.14	34
